"REF_DATE","GEO","DGUID","Type of reserve","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1957-05","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","832","","","","0"
"1957-05","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1109","","","","0"
"1957-05","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1957-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","2041","","","","0"
"1957-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","848","","","","0"
"1957-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1103","","","","0"
"1957-06","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1957-07","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","2072","","","","0"
"1957-07","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","878","","","","0"
"1957-07","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1105","","","","0"
"1957-07","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1957-08","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","2044","","","","0"
"1957-08","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","849","","","","0"
"1957-08","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1105","","","","0"
"1957-08","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1957-09","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","1990","","","","0"
"1957-09","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","798","","","","0"
"1957-09","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1102","","","","0"
"1957-09","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1957-10","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","2023","","","","0"
"1957-10","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","828","","","","0"
"1957-10","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1105","","","","0"
"1957-10","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1957-11","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","1994","","","","0"
"1957-11","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","799","","","","0"
"1957-11","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1104","","","","0"
"1957-11","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1957-12","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","1928","","","","0"
"1957-12","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","738","","","","0"
"1957-12","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1100","","","","0"
"1957-12","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1958-01","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","1956","","","","0"
"1958-01","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","763","","","","0"
"1958-01","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1103","","","","0"
"1958-01","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1958-02","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","1961","","","","0"
"1958-02","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","786","","","","0"
"1958-02","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1084","","","","0"
"1958-02","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1958-03","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","1967","","","","0"
"1958-03","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","788","","","","0"
"1958-03","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1089","","","","0"
"1958-03","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1958-04","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","1974","","","","0"
"1958-04","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","790","","","","0"
"1958-04","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1093","","","","0"
"1958-04","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1958-05","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","1996","","","","0"
"1958-05","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","828","","","","0"
"1958-05","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1078","","","","0"
"1958-05","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1958-06","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","2020","","","","0"
"1958-06","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","852","","","","0"
"1958-06","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1077","","","","0"
"1958-06","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1958-07","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","2035","","","","0"
"1958-07","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","861","","","","0"
"1958-07","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1085","","","","0"
"1958-07","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1958-08","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","2021","","","","0"
"1958-08","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","853","","","","0"
"1958-08","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1078","","","","0"
"1958-08","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1958-09","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","1987","","","","0"
"1958-09","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","818","","","","0"
"1958-09","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1078","","","","0"
"1958-09","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1958-10","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","2015","","","","0"
"1958-10","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","851","","","","0"
"1958-10","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1074","","","","0"
"1958-10","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1958-11","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","2025","","","","0"
"1958-11","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","857","","","","0"
"1958-11","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1078","","","","0"
"1958-11","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1958-12","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","2037","","","","0"
"1958-12","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","869","","","","0"
"1958-12","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1078","","","","0"
"1958-12","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1959-01","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","1998","","","","0"
"1959-01","Canada","2016A000011124","Convertible foreign currencies, United States dollars","Dollars","81","millions","6","v122397","1.2","833","","","","0"
"1959-01","Canada","2016A000011124","Gold","Dollars","81","millions","6","v122399","1.4","1076","","","","0"
"1959-01","Canada","2016A000011124","Reserve position in the International Monetary Fund (IMF)","Dollars","81","millions","6","v122401","1.6","90","","","","0"
"1959-02","Canada","2016A000011124","Total, Canada's official international reserves","Dollars","81","millions","6","v122396","1.1","1984","","","","0"
